net,val_accs,aa_apgd-ce@Linf_eps-0.1,aa_apgd-ce@Linf_eps-0.5,aa_apgd-ce@Linf_eps-1.0,aa_apgd-ce@Linf_eps-2.0,aa_apgd-ce@Linf_eps-3.0,aa_apgd-ce@Linf_eps-4.0,aa_apgd-ce@Linf_eps-8.0,aa_square@Linf_eps-0.1,aa_square@Linf_eps-0.5,aa_square@Linf_eps-1.0,aa_square@Linf_eps-2.0,aa_square@Linf_eps-3.0,aa_square@Linf_eps-4.0,aa_square@Linf_eps-8.0,fgsm@Linf_eps-0.1,fgsm@Linf_eps-0.5,fgsm@Linf_eps-1.0,fgsm@Linf_eps-2.0,fgsm@Linf_eps-3.0,fgsm@Linf_eps-4.0,fgsm@Linf_eps-5.0,fgsm@Linf_eps-6.0,fgsm@Linf_eps-7.0,fgsm@Linf_eps-8.0,fgsm@Linf_eps-255.0,pgd@Linf_eps-0.1,pgd@Linf_eps-0.5,pgd@Linf_eps-1.0,pgd@Linf_eps-2.0,pgd@Linf_eps-3.0,pgd@Linf_eps-4.0,pgd@Linf_eps-8.0
"(0, 1, 2, 1, 4, 1)",87.13,85.6,50.3,15.5,1.2,0.1,0.0,0.0,89.2,78.4,62.9,32.5,15.5,8.0,0.8,85.9,64.1,48.1,36.8,33.7,32.5,32.0,31.8,31.1,30.599999999999998,10.0,86.4,60.0,31.3,8.6,2.6,0.8,0.0
"(3, 4, 3, 3, 4, 2)",88.31,86.3,50.3,14.399999999999999,1.4000000000000001,0.2,0.0,0.0,89.60000000000001,79.2,62.5,31.6,15.0,7.5,0.8,86.8,66.3,52.6,43.1,39.0,36.6,34.5,32.300000000000004,30.0,27.6,9.8,87.1,61.0,33.1,11.0,4.8,2.3,0.3
"(2, 4, 3, 3, 3, 0)",88.66,87.6,53.2,15.8,1.0999999999999999,0.2,0.0,0.0,90.7,81.10000000000001,65.5,35.4,16.900000000000002,8.200000000000001,0.8,88.0,68.5,53.900000000000006,42.6,38.4,35.9,34.300000000000004,33.0,31.5,29.799999999999997,10.0,88.4,63.2,34.8,9.2,3.1,1.2,0.0
"(4, 2, 1, 4, 4, 3)",85.6,83.6,45.1,11.700000000000001,0.4,0.0,0.0,0.0,87.8,76.4,59.4,28.9,12.9,6.1,0.4,84.2,60.0,43.4,30.7,26.6,24.5,23.599999999999998,22.400000000000002,21.2,20.0,12.1,84.7,55.300000000000004,26.3,5.3,1.0,0.2,0.0
"(4, 0, 1, 1, 0, 0)",78.61,77.2,64.0,45.0,15.2,2.9000000000000004,0.5,0.0,79.0,73.5,63.6,43.1,26.3,14.399999999999999,2.0,77.2,65.0,49.6,26.0,12.7,5.8999999999999995,2.9000000000000004,1.6,1.0,0.6,10.0,77.4,66.2,50.5,23.9,8.5,2.1999999999999997,0.0
"(2, 4, 0, 0, 1, 0)",83.98,81.2,38.4,6.1,0.0,0.0,0.0,0.0,85.6,72.0,51.7,19.2,5.6000000000000005,1.4000000000000001,0.0,81.8,51.0,25.1,8.7,5.0,4.0,4.0,4.0,4.3,4.7,9.9,82.39999999999999,48.6,14.899999999999999,0.7000000000000001,0.0,0.0,0.0
"(1, 2, 3, 0, 3, 1)",85.48,82.19999999999999,46.1,11.3,0.2,0.0,0.0,0.0,85.9,74.8,56.99999999999999,26.200000000000003,9.3,3.2,0.3,82.6,57.9,36.4,18.2,12.2,9.6,8.4,7.8,7.7,7.5,9.9,83.1,55.300000000000004,23.400000000000002,2.1,0.1,0.0,0.0
"(1, 4, 1, 3, 1, 4)",63.99,66.9,56.599999999999994,44.4,22.2,9.3,3.4000000000000004,0.0,67.80000000000001,59.9,49.6,30.5,16.7,8.4,0.7000000000000001,66.9,57.099999999999994,46.400000000000006,28.799999999999997,17.7,11.1,7.6,5.2,3.6999999999999997,2.8000000000000003,9.4,67.2,58.199999999999996,47.599999999999994,28.4,15.0,7.3999999999999995,0.3
"(3, 0, 4, 0, 4, 4)",79.3,80.7,57.3,27.1,1.9,0.0,0.0,0.0,83.0,74.4,61.4,35.6,16.1,6.2,0.2,80.80000000000001,62.0,41.9,19.0,9.9,6.2,4.6,4.1000000000000005,3.5999999999999996,3.5000000000000004,10.0,81.2,62.4,37.7,7.5,0.8,0.1,0.0
"(4, 3, 4, 4, 2, 3)",84.81,84.7,58.199999999999996,23.5,1.7000000000000002,0.1,0.0,0.0,87.3,77.5,62.9,33.6,14.099999999999998,5.6000000000000005,0.2,85.0,64.9,45.5,27.3,21.099999999999998,18.6,17.5,16.7,16.6,16.7,10.4,85.3,64.0,36.7,8.1,2.1999999999999997,0.6,0.0
"(4, 1, 2, 0, 1, 3)",88.36,86.7,48.699999999999996,12.3,0.7000000000000001,0.0,0.0,0.0,90.3,79.80000000000001,63.3,31.0,13.900000000000002,6.2,0.6,87.2,65.5,50.5,38.800000000000004,34.699999999999996,32.800000000000004,31.2,29.5,28.000000000000004,26.400000000000002,10.0,87.6,59.9,30.0,7.7,2.5,1.0,0.0
"(4, 4, 2, 1, 4, 3)",86.06,84.3,46.1,12.8,1.4000000000000001,0.2,0.0,0.0,87.9,77.10000000000001,59.5,28.000000000000004,12.3,6.5,0.6,84.7,59.4,40.400000000000006,27.3,23.7,22.400000000000002,22.1,22.0,21.5,20.9,9.9,85.1,55.900000000000006,25.5,6.0,2.0,0.6,0.0
"(0, 3, 3, 4, 0, 3)",87.38,84.8,46.1,10.4,0.2,0.0,0.0,0.0,88.5,77.3,59.099999999999994,27.800000000000004,10.7,3.8,0.2,85.3,61.5,41.9,26.5,20.9,18.4,16.900000000000002,16.2,15.5,15.299999999999999,9.9,85.6,56.699999999999996,24.3,2.8000000000000003,0.3,0.0,0.0
"(2, 3, 3, 2, 4, 3)",89.6,89.1,56.8,20.7,1.6,0.2,0.0,0.0,91.9,82.39999999999999,67.60000000000001,39.5,20.599999999999998,10.6,0.7000000000000001,89.5,74.4,66.2,60.6,58.199999999999996,56.2,54.2,52.1,49.4,46.6,10.100000000000001,89.8,68.2,46.6,20.1,8.3,3.5000000000000004,0.3
"(3, 1, 2, 2, 3, 2)",89.1,89.1,56.8,19.2,1.4000000000000001,0.2,0.0,0.0,91.8,82.69999999999999,67.80000000000001,37.6,19.2,9.8,0.7000000000000001,89.5,72.8,62.8,54.800000000000004,51.2,48.699999999999996,47.0,45.4,43.2,41.199999999999996,10.2,89.8,67.30000000000001,42.199999999999996,16.2,5.6000000000000005,2.4,0.1
"(2, 1, 4, 1, 0, 1)",87.95,85.6,50.3,15.5,1.2,0.1,0.0,0.0,89.2,78.4,62.9,32.5,15.5,8.0,0.8,85.9,64.1,48.1,36.8,33.7,32.5,32.0,31.8,31.1,30.599999999999998,10.0,86.4,60.0,31.3,8.6,2.6,0.8,0.0
"(0, 4, 1, 1, 2, 3)",88.22,86.7,48.699999999999996,12.3,0.7000000000000001,0.0,0.0,0.0,90.3,79.80000000000001,63.3,31.0,13.900000000000002,6.2,0.6,87.2,65.5,50.5,38.800000000000004,34.699999999999996,32.800000000000004,31.2,29.5,28.000000000000004,26.400000000000002,10.0,87.6,59.9,30.0,7.7,2.5,1.0,0.0
"(0, 3, 1, 1, 3, 1)",85.23,82.19999999999999,46.1,11.3,0.2,0.0,0.0,0.0,85.9,74.8,56.99999999999999,26.200000000000003,9.3,3.2,0.3,82.6,57.9,36.4,18.2,12.2,9.6,8.4,7.8,7.7,7.5,9.9,83.1,55.300000000000004,23.400000000000002,2.1,0.1,0.0,0.0
"(3, 0, 1, 0, 1, 1)",10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
"(4, 2, 4, 0, 0, 2)",83.21,79.60000000000001,36.3,5.8999999999999995,0.0,0.0,0.0,0.0,84.39999999999999,72.2,52.5,20.5,6.9,2.1999999999999997,0.3,80.10000000000001,48.9,24.8,9.4,6.3,5.6000000000000005,5.6000000000000005,5.800000000000001,6.2,6.5,9.6,80.5,46.0,14.000000000000002,0.8,0.0,0.0,0.0
"(4, 0, 4, 2, 3, 4)",76.72,78.2,64.60000000000001,44.7,12.5,1.9,0.2,0.0,79.60000000000001,72.1,59.599999999999994,34.300000000000004,16.2,6.9,0.6,78.2,65.9,50.5,26.6,13.3,7.3999999999999995,4.5,3.2,2.5,2.1999999999999997,11.1,78.5,67.0,51.2,22.2,6.800000000000001,1.6,0.0
"(2, 0, 4, 2, 2, 3)",89.05,88.3,57.099999999999994,21.099999999999998,2.3,0.2,0.0,0.0,91.2,82.6,67.0,37.7,20.1,9.8,0.7000000000000001,88.6,70.89999999999999,58.699999999999996,49.0,45.7,43.4,42.3,41.199999999999996,39.5,37.7,10.0,88.9,66.4,40.300000000000004,14.7,5.8999999999999995,2.6,0.1
"(2, 0, 1, 0, 3, 4)",87.7,87.0,53.900000000000006,17.8,1.3,0.1,0.0,0.0,90.3,80.4,65.7,35.699999999999996,18.5,9.700000000000001,1.2,87.4,68.2,54.50000000000001,44.5,41.099999999999994,39.300000000000004,38.1,36.6,35.0,33.2,10.0,87.8,63.6,35.9,11.899999999999999,3.5999999999999996,1.0999999999999999,0.0
"(1, 3, 1, 1, 3, 3)",83.83,76.9,35.6,7.199999999999999,0.1,0.0,0.0,0.0,81.69999999999999,69.6,50.8,22.1,8.0,3.0,0.5,77.5,49.0,28.4,13.200000000000001,8.7,6.800000000000001,5.7,5.6000000000000005,5.8999999999999995,6.3,9.4,78.0,45.1,16.400000000000002,1.4000000000000001,0.1,0.0,0.0
"(1, 0, 3, 2, 1, 3)",86.09,83.5,47.4,10.7,0.0,0.0,0.0,0.0,87.2,75.9,58.5,25.2,8.3,2.5,0.2,83.89999999999999,58.8,35.0,15.8,10.0,7.6,6.6000000000000005,6.0,5.800000000000001,5.7,8.6,84.5,56.699999999999996,22.900000000000002,1.4000000000000001,0.0,0.0,0.0
"(2, 4, 1, 4, 0, 1)",88.35,87.0,48.9,12.1,0.4,0.0,0.0,0.0,90.5,79.7,62.4,30.0,12.9,5.6000000000000005,0.4,87.3,65.7,49.5,37.5,32.800000000000004,30.5,28.7,26.8,25.0,23.599999999999998,9.9,87.8,60.0,29.599999999999998,6.2,1.3,0.3,0.0
"(0, 4, 4, 1, 4, 4)",53.49,54.6,48.5,40.8,25.3,14.000000000000002,7.000000000000001,0.2,55.50000000000001,52.300000000000004,47.199999999999996,36.8,27.3,19.3,5.2,54.400000000000006,48.5,41.3,27.400000000000002,18.0,11.799999999999999,7.7,5.0,3.5000000000000004,2.5,11.1,54.6,49.3,42.3,28.799999999999997,18.6,11.3,1.0999999999999999
"(0, 4, 0, 4, 1, 4)",53.15,56.10000000000001,49.2,39.900000000000006,23.599999999999998,12.2,5.3,0.1,56.99999999999999,53.1,47.699999999999996,36.4,26.900000000000002,20.0,4.8,56.00000000000001,49.2,40.6,26.5,16.8,9.9,5.8999999999999995,3.9,2.5,1.7000000000000002,6.800000000000001,56.10000000000001,50.1,42.199999999999996,27.700000000000003,17.1,9.0,0.5
"(4, 0, 0, 3, 3, 2)",89.14,87.0,48.199999999999996,10.9,0.2,0.0,0.0,0.0,90.4,79.4,61.5,28.999999999999996,12.3,5.2,0.2,87.5,66.8,52.400000000000006,41.0,36.8,34.300000000000004,32.7,30.8,29.099999999999998,27.3,10.0,87.9,60.4,29.599999999999998,5.7,1.0,0.2,0.0
"(3, 1, 1, 1, 4, 2)",82.2,83.0,63.6,35.6,5.5,0.4,0.0,0.0,85.3,78.3,67.80000000000001,43.7,24.4,12.5,0.6,83.2,67.4,50.0,28.599999999999998,18.8,13.600000000000001,11.200000000000001,9.8,9.0,8.6,10.6,83.6,67.5,45.800000000000004,15.6,3.8,0.7000000000000001,0.0
"(0, 1, 4, 0, 2, 4)",83.48,80.80000000000001,38.7,6.800000000000001,0.0,0.0,0.0,0.0,85.6,73.8,54.300000000000004,22.6,7.8,2.4,0.4,81.2,50.8,26.0,9.2,5.4,4.8,4.6,5.0,5.2,5.6000000000000005,10.0,81.89999999999999,48.6,16.2,0.6,0.0,0.0,0.0
"(0, 1, 2, 0, 0, 3)",88.8,86.2,45.9,10.2,0.4,0.0,0.0,0.0,90.10000000000001,79.2,61.8,28.599999999999998,12.5,5.4,0.4,86.8,63.7,46.0,33.0,28.599999999999998,26.6,25.7,24.6,23.799999999999997,22.8,9.5,87.1,57.9,25.4,4.9,1.0999999999999999,0.3,0.0
"(4, 3, 1, 0, 1, 3)",84.96,82.5,43.2,9.700000000000001,0.1,0.0,0.0,0.0,86.6,73.6,53.900000000000006,23.1,8.0,2.5,0.0,83.0,57.699999999999996,36.9,21.7,15.8,13.0,11.4,10.2,9.8,9.5,10.0,83.39999999999999,53.0,21.7,2.0,0.2,0.0,0.0
"(3, 0, 2, 0, 2, 1)",89.69,87.6,53.1,16.0,1.0,0.1,0.0,0.0,90.9,81.2,65.3,35.0,16.6,7.9,0.4,88.0,70.39999999999999,58.3,49.3,45.5,43.2,40.9,38.4,36.1,33.4,9.8,88.3,64.2,37.0,12.0,3.9,1.3,0.0
"(3, 4, 2, 1, 4, 4)",85.78,83.89999999999999,44.3,10.100000000000001,0.5,0.0,0.0,0.0,87.8,76.5,58.099999999999994,26.5,11.0,4.9,0.3,84.3,58.8,40.400000000000006,27.800000000000004,24.4,23.200000000000003,22.400000000000002,22.1,21.6,20.8,10.0,84.8,54.2,23.3,4.9,1.4000000000000001,0.3,0.0
"(2, 1, 1, 3, 1, 1)",10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
"(1, 0, 4, 0, 4, 0)",78.1,77.2,64.0,45.0,15.2,2.9000000000000004,0.5,0.0,79.0,73.5,63.6,43.1,26.3,14.399999999999999,2.0,77.2,65.0,49.6,26.0,12.7,5.8999999999999995,2.9000000000000004,1.6,1.0,0.6,10.0,77.4,66.2,50.5,23.9,8.5,2.1999999999999997,0.0
"(4, 3, 4, 0, 4, 0)",73.82,73.2,51.2,22.8,1.5,0.0,0.0,0.0,77.0,71.1,62.5,42.5,26.200000000000003,15.2,3.1,73.3,55.00000000000001,35.199999999999996,14.399999999999999,7.3,4.7,3.6999999999999997,3.4000000000000004,3.5000000000000004,3.5999999999999996,10.0,73.8,55.7,31.6,6.0,0.6,0.0,0.0
"(4, 0, 1, 4, 0, 1)",71.73,72.5,59.9,41.8,14.7,4.0,0.8999999999999999,0.0,74.0,65.60000000000001,53.1,28.999999999999996,13.4,6.2,0.7000000000000001,72.5,60.8,45.9,25.0,13.100000000000001,8.0,4.9,3.5999999999999996,3.0,2.5,9.8,72.8,62.0,46.7,22.400000000000002,9.2,3.0,0.0
"(2, 0, 3, 4, 2, 0)",90.49,88.6,51.9,16.1,0.8999999999999999,0.0,0.0,0.0,91.8,82.1,66.8,36.199999999999996,18.7,9.3,0.7000000000000001,89.1,71.5,61.199999999999996,52.400000000000006,48.5,46.2,44.1,42.3,40.300000000000004,38.5,10.0,89.5,64.4,37.5,12.1,3.5999999999999996,1.0,0.0
"(3, 3, 0, 0, 0, 1)",86.61,83.5,48.0,11.899999999999999,0.2,0.0,0.0,0.0,87.1,76.0,58.699999999999996,25.7,9.5,3.0,0.3,83.89999999999999,59.0,34.699999999999996,15.299999999999999,9.5,7.7,6.7,6.3,6.4,6.6000000000000005,9.9,84.2,56.8,23.799999999999997,2.0,0.1,0.0,0.0
"(2, 1, 0, 0, 1, 1)",83.89,81.8,51.4,16.900000000000002,0.4,0.0,0.0,0.0,84.7,74.3,57.599999999999994,26.900000000000002,9.4,3.0,0.2,81.89999999999999,57.699999999999996,31.5,8.6,3.0,1.4000000000000001,1.0,0.8,0.8,0.8,10.0,82.39999999999999,57.99999999999999,27.400000000000002,2.6,0.1,0.0,0.0
"(0, 3, 3, 0, 2, 0)",89.3,85.39999999999999,41.0,7.1,0.1,0.0,0.0,0.0,89.8,77.7,57.4,24.2,8.799999999999999,2.9000000000000004,0.0,86.3,61.8,43.9,28.4,22.6,19.5,17.8,16.1,15.0,14.000000000000002,10.0,86.7,53.800000000000004,20.9,2.4,0.4,0.1,0.0
"(2, 2, 0, 0, 3, 4)",89.72,88.3,52.0,14.299999999999999,0.8999999999999999,0.1,0.0,0.0,91.8,81.5,65.3,33.5,15.6,7.3,0.7000000000000001,88.8,69.8,56.2,45.4,41.5,39.0,37.7,36.4,35.0,33.6,10.0,89.1,63.4,33.800000000000004,9.5,3.1,1.3,0.0
"(0, 2, 1, 2, 4, 2)",88.07,88.2,58.5,22.7,1.7999999999999998,0.1,0.0,0.0,91.0,82.1,67.30000000000001,38.2,19.3,9.6,0.6,88.5,70.7,56.00000000000001,43.1,37.7,35.3,33.800000000000004,32.1,30.7,28.999999999999996,10.100000000000001,88.9,67.0,40.2,13.200000000000001,4.0,1.2,0.0
"(0, 0, 1, 3, 0, 2)",89.79,87.1,47.8,11.0,0.3,0.0,0.0,0.0,90.60000000000001,79.9,62.2,30.0,13.0,6.2,0.6,87.6,65.60000000000001,49.5,37.6,33.7,32.0,30.9,29.799999999999997,28.9,27.900000000000002,10.100000000000001,88.0,59.599999999999994,28.4,5.8999999999999995,1.4000000000000001,0.3,0.0
"(0, 1, 4, 3, 2, 1)",87.13,85.6,50.3,15.5,1.2,0.1,0.0,0.0,89.2,78.4,62.9,32.5,15.5,8.0,0.8,85.9,64.1,48.1,36.8,33.7,32.5,32.0,31.8,31.1,30.599999999999998,10.0,86.4,60.0,31.3,8.6,2.6,0.8,0.0
"(1, 4, 4, 2, 1, 3)",74.85,80.5,69.5,52.800000000000004,22.5,6.3,1.5,0.0,81.2,75.3,64.7,42.9,24.6,12.7,0.8999999999999999,80.5,70.5,57.699999999999996,37.1,24.099999999999998,16.400000000000002,11.899999999999999,9.2,7.9,7.1,9.3,80.7,71.5,57.99999999999999,32.5,15.1,6.1,0.1
"(2, 3, 2, 4, 0, 2)",89.19,88.5,56.49999999999999,21.7,2.6,0.3,0.0,0.0,91.7,82.0,67.2,38.0,20.3,11.1,1.2,88.8,72.39999999999999,63.3,56.49999999999999,54.0,52.300000000000004,50.8,49.3,47.4,45.5,10.0,89.2,67.2,44.4,20.8,9.5,4.6,0.4
"(4, 0, 1, 2, 1, 3)",87.64,86.4,52.1,15.0,0.6,0.0,0.0,0.0,89.5,79.10000000000001,62.9,31.3,13.700000000000001,5.800000000000001,0.4,86.8,66.5,51.300000000000004,38.1,32.4,29.4,27.3,25.5,23.5,22.400000000000002,8.799999999999999,87.1,62.2,32.2,7.5,1.5,0.3,0.0
"(2, 3, 4, 0, 4, 2)",88.81,87.5,54.50000000000001,18.9,2.5,0.6,0.2,0.0,90.5,81.3,66.2,36.3,18.5,9.700000000000001,1.2,87.8,68.5,54.7,45.0,41.699999999999996,40.2,38.9,37.5,35.8,34.0,9.8,88.3,63.9,37.3,12.4,5.1,2.5,0.3
"(3, 1, 3, 0, 3, 1)",86.59,83.39999999999999,47.699999999999996,11.700000000000001,0.1,0.0,0.0,0.0,86.6,74.5,55.800000000000004,23.400000000000002,7.5,1.7999999999999998,0.0,83.8,59.0,36.4,17.299999999999997,11.3,8.5,7.3,6.4,6.0,5.5,10.0,84.3,56.599999999999994,24.099999999999998,2.0,0.1,0.0,0.0
"(2, 3, 0, 1, 3, 0)",90.52,88.4,49.6,12.6,0.4,0.0,0.0,0.0,91.60000000000001,81.0,64.0,31.4,13.900000000000002,6.1,0.4,88.9,68.8,53.800000000000004,41.6,36.1,33.1,30.9,29.299999999999997,27.900000000000002,26.6,9.9,89.3,61.9,30.4,5.6000000000000005,1.0,0.3,0.0
"(2, 0, 4, 4, 3, 0)",86.07,83.39999999999999,42.199999999999996,6.9,0.1,0.0,0.0,0.0,87.9,76.4,58.3,24.2,8.1,2.6,0.5,83.7,54.400000000000006,27.900000000000002,11.799999999999999,8.4,7.3,7.1,6.9,6.7,6.6000000000000005,9.9,84.2,51.800000000000004,16.5,1.0,0.1,0.0,0.0
"(3, 4, 0, 1, 2, 1)",89.44,86.9,44.6,8.7,0.1,0.0,0.0,0.0,90.4,79.3,60.8,27.6,11.3,4.6,0.3,87.4,64.2,46.2,33.300000000000004,29.2,26.700000000000003,25.4,24.5,23.3,22.3,10.0,87.7,57.099999999999994,23.799999999999997,3.0,0.3,0.0,0.0
"(0, 3, 4, 0, 3, 0)",83.02,82.69999999999999,56.00000000000001,22.400000000000002,0.7000000000000001,0.0,0.0,0.0,85.2,77.0,63.3,35.199999999999996,15.6,6.0,0.7000000000000001,82.8,62.3,39.6,16.7,9.3,6.6000000000000005,5.800000000000001,5.3,5.4,5.3,10.0,83.2,62.0,33.800000000000004,5.0,0.5,0.0,0.0
"(1, 1, 2, 1, 3, 3)",88.66,86.4,48.8,12.5,0.4,0.0,0.0,0.0,90.0,79.60000000000001,62.9,30.5,13.200000000000001,6.2,0.4,86.8,66.2,50.8,39.2,35.199999999999996,33.1,31.6,30.0,28.499999999999996,27.0,10.100000000000001,87.2,60.699999999999996,30.5,6.9,1.9,0.5,0.0
"(1, 0, 2, 4, 1, 4)",87.65,86.4,54.7,20.1,1.9,0.2,0.0,0.0,89.8,80.4,66.0,37.0,19.1,9.700000000000001,0.8999999999999999,86.6,66.3,50.4,39.0,35.3,34.1,33.800000000000004,33.6,33.1,32.0,10.2,87.0,63.2,35.6,10.8,3.5000000000000004,1.0999999999999999,0.0
"(3, 1, 1, 4, 4, 3)",81.38,83.6,64.60000000000001,37.5,6.4,0.7000000000000001,0.0,0.0,85.5,78.4,67.5,43.0,23.7,11.3,0.6,83.7,68.5,52.0,31.3,21.2,16.5,13.5,12.0,10.9,10.4,10.6,84.1,68.60000000000001,47.8,16.8,4.6,1.0999999999999999,0.0
"(3, 1, 4, 1, 0, 0)",85.26,84.1,48.5,11.200000000000001,0.1,0.0,0.0,0.0,87.5,78.0,62.1,30.0,11.3,4.1000000000000005,0.3,84.39999999999999,60.5,38.2,20.200000000000003,14.899999999999999,12.5,11.3,10.5,10.0,9.700000000000001,10.100000000000001,84.8,57.8,24.3,2.1,0.1,0.0,0.0
"(0, 2, 1, 2, 0, 4)",87.42,85.8,52.800000000000004,15.6,0.6,0.0,0.0,0.0,89.0,78.0,61.199999999999996,28.799999999999997,12.0,4.9,0.4,86.0,64.8,46.0,31.0,25.7,23.599999999999998,22.0,21.099999999999998,20.4,19.8,14.000000000000002,86.4,61.9,31.1,6.4,1.3,0.3,0.0
"(0, 4, 1, 0, 3, 1)",85.27,82.19999999999999,46.1,11.3,0.2,0.0,0.0,0.0,85.9,74.8,56.99999999999999,26.200000000000003,9.3,3.2,0.3,82.6,57.9,36.4,18.2,12.2,9.6,8.4,7.8,7.7,7.5,9.9,83.1,55.300000000000004,23.400000000000002,2.1,0.1,0.0,0.0
"(1, 4, 0, 1, 1, 3)",84.81,83.1,51.5,15.5,0.3,0.0,0.0,0.0,86.2,77.4,63.7,34.5,14.299999999999999,5.4,0.4,83.3,60.3,38.2,18.8,12.3,9.700000000000001,8.9,8.4,8.200000000000001,7.7,10.0,83.7,59.0,28.199999999999996,3.3000000000000003,0.2,0.0,0.0
"(4, 1, 4, 2, 0, 3)",81.37,82.69999999999999,60.5,28.499999999999996,2.1999999999999997,0.1,0.0,0.0,84.7,76.3,62.9,34.4,15.7,6.9,0.8,82.8,64.5,43.9,20.1,11.4,7.6,6.2,5.4,5.0,4.8,10.7,83.2,64.9,39.6,8.0,1.0999999999999999,0.1,0.0
"(1, 0, 4, 3, 4, 1)",71.24,72.5,59.9,41.8,14.7,4.0,0.8999999999999999,0.0,74.0,65.60000000000001,53.1,28.999999999999996,13.4,6.2,0.7000000000000001,72.5,60.8,45.9,25.0,13.100000000000001,8.0,4.9,3.5999999999999996,3.0,2.5,9.8,72.8,62.0,46.7,22.400000000000002,9.2,3.0,0.0
"(2, 0, 2, 1, 1, 2)",88.86,86.6,49.3,12.5,0.5,0.0,0.0,0.0,90.10000000000001,79.9,63.4,32.1,14.299999999999999,6.4,0.6,86.9,65.8,50.7,38.6,33.1,30.5,28.999999999999996,27.0,25.3,23.799999999999997,10.2,87.2,60.099999999999994,30.099999999999998,6.9,1.6,0.5,0.0
"(1, 2, 4, 1, 2, 1)",71.58,72.5,59.9,41.8,14.7,4.0,0.8999999999999999,0.0,74.0,65.60000000000001,53.1,28.999999999999996,13.4,6.2,0.7000000000000001,72.5,60.8,45.9,25.0,13.100000000000001,8.0,4.9,3.5999999999999996,3.0,2.5,9.8,72.8,62.0,46.7,22.400000000000002,9.2,3.0,0.0
"(3, 3, 4, 2, 1, 4)",85.45,86.5,67.0,38.2,6.800000000000001,0.8,0.1,0.0,88.5,80.9,70.7,46.6,26.8,13.8,1.3,86.6,71.3,55.900000000000006,39.0,31.7,27.800000000000004,26.0,24.6,23.799999999999997,23.1,10.2,86.9,71.3,49.1,20.0,7.199999999999999,2.9000000000000004,0.1
"(3, 3, 0, 3, 0, 2)",89.26,87.8,51.2,12.2,0.3,0.0,0.0,0.0,91.10000000000001,81.0,64.5,33.300000000000004,15.4,7.3999999999999995,0.5,88.3,68.5,54.300000000000004,43.2,39.4,37.0,35.099999999999994,33.4,32.0,30.099999999999998,9.9,88.6,62.7,31.900000000000002,6.2,1.0999999999999999,0.2,0.0
"(2, 1, 0, 3, 1, 2)",90.12,88.8,52.400000000000006,15.299999999999999,0.7000000000000001,0.0,0.0,0.0,91.9,82.19999999999999,65.8,35.199999999999996,17.2,8.3,0.4,89.3,73.0,61.5,51.1,46.800000000000004,43.8,41.3,39.300000000000004,37.3,34.8,8.4,89.5,64.8,36.8,10.6,2.5,0.6,0.0
"(0, 3, 3, 3, 2, 1)",88.67,86.6,49.3,11.799999999999999,0.3,0.0,0.0,0.0,90.0,79.10000000000001,62.4,29.9,12.2,4.9,0.4,86.9,65.3,47.699999999999996,34.4,30.099999999999998,28.1,26.400000000000002,24.6,23.3,22.0,9.9,87.4,60.199999999999996,28.299999999999997,5.2,1.0,0.2,0.0
"(3, 1, 4, 0, 4, 1)",83.1,83.39999999999999,62.7,33.300000000000004,4.1000000000000005,0.2,0.0,0.0,85.9,78.5,67.60000000000001,42.699999999999996,22.6,11.1,0.6,83.6,67.2,48.8,28.1,18.9,14.7,12.3,11.1,10.4,9.9,10.0,84.0,67.2,43.6,12.9,2.9000000000000004,0.6,0.0
"(1, 0, 3, 1, 2, 1)",85.67,82.19999999999999,46.1,11.3,0.2,0.0,0.0,0.0,85.9,74.8,56.99999999999999,26.200000000000003,9.3,3.2,0.3,82.6,57.9,36.4,18.2,12.2,9.6,8.4,7.8,7.7,7.5,9.9,83.1,55.300000000000004,23.400000000000002,2.1,0.1,0.0,0.0
"(0, 4, 2, 2, 1, 3)",88.61,88.3,53.1,17.2,1.6,0.2,0.0,0.0,91.2,81.39999999999999,65.8,36.0,18.7,9.8,0.8,88.8,70.7,59.5,52.0,48.9,47.099999999999994,45.6,44.1,42.0,39.800000000000004,10.100000000000001,89.0,64.7,38.800000000000004,15.2,6.1,2.5,0.1
"(4, 3, 3, 2, 3, 2)",89.42,88.5,54.900000000000006,21.0,2.8000000000000003,0.5,0.1,0.0,91.3,81.69999999999999,66.3,36.8,19.400000000000002,10.7,1.2,88.8,72.8,63.800000000000004,57.49999999999999,55.50000000000001,54.2,52.900000000000006,51.2,49.6,47.4,10.0,89.0,66.60000000000001,43.7,22.2,11.200000000000001,5.5,0.5
